Location Name	Address	City	ZIP	Taxpayer ID	Location Number	Permit Begin Date	Permit End Date
A NEW ERA IN HAIR DESIGN	1280 W WASHINGTON	STEPHENVILLE	76401	32026333297	00001	01/01/1990	12/31/1992
A NIFTY LITTLE PLACE	281 NORTH ABOUT 1 MILE OUTSIDE CITY LIMITS	STEPHENVILLE	76401	32031428504	00002	09/02/1997	08/31/1998
A NIFTY LITTLE PLACE	119 S GRAHAM ST	STEPHENVILLE	76401	32031428504	00001	06/01/1996	08/27/1997
A PLUS CATTLE COMPANY	2250A W LINGLEVILLE RD	STEPHENVILLE	76401	17527946465	00001	01/01/2001	06/30/2001
A R M	306 PRIVATE ROAD 881	STEPHENVILLE	76401	32012561554	00001	10/14/2003	
A SOUTHERN TWIST LLC	2289 NORTHWEST LOOP	STEPHENVILLE	76401	32051768367	00001	10/01/2013	03/31/2015
A SOUTHERN TWIST SALON & SPA	2289 NORTHWEST LOOP	STEPHENVILLE	76401	32057342282	00001	06/15/2015	06/30/2015
A SPECIAL TOUCH	171 PR 1211	STEPHENVILLE	76401	32008376942	00001	04/01/2002	04/01/2003
A TASTE OF TEXAS	824 RIVER VIEW	STEPHENVILLE	76401	17604309637	00002	07/27/1994	09/30/1995
A TIME TO BEAD	1050 E WASHINGTON ST	STEPHENVILLE	76401	32006346210	00004	03/01/2012	04/30/2019
A TIME TO BEAD	1206 W WASHINGTON ST	STEPHENVILLE	76401	32024292966	00003	04/01/2007	02/29/2012
A TO Z COMMERCIAL PLUMBING INCORPORATED	216 S DEVINE ST	STEPHENVILLE	76401	17525266353	00002	05/01/1995	07/30/1997
A TO Z COMMERCIAL PLUMBING INCORPORATED	100 W BLUEBONNET #140	STEPHENVILLE	76401	17525266353	00001	02/11/1994	04/30/1995
A TO Z PLUMBING	1155 W JONES ST	STEPHENVILLE	76401	32041666739	00001	01/01/2010	
A TO Z PLUMBING REPAIRS	1150 W SHIRLEY ST	STEPHENVILLE	76401	17516509332	00003	07/01/2006	12/10/2009
A TO Z PLUMBING REPAIRS INC	300 W LINGLEVILLE RD	STEPHENVILLE	76401	17516509332	00002	09/01/1993	06/23/2006
A TO Z PLUMBING REPAIRS INC	609 S GRAHAM	STEPHENVILLE	76401	17516509332	00001	04/01/1979	09/01/1993
A TO ZEN BODY STUDIO	401 W LINGLEVILLE RD STE A	STEPHENVILLE	76401	32043883605	00001	04/01/2011	03/31/2016
A TOUCH OF CLASS	683 W TARLETON ST	STEPHENVILLE	76401	32019512618	00001	05/01/2006	12/25/2010
A TOUCH OF WHIMSY	580 W TARLETON ST	STEPHENVILLE	76401	32052159731	00001	10/10/2013	12/31/2019
A VISIT WITH JEANIE	636 N CLINTON ST	STEPHENVILLE	76401	32010379850	00006	01/01/2007	12/31/2012
A WILD HAIR	355 W FREY ST	STEPHENVILLE	76401	32012168947	00001	10/01/2003	
A WORK OF HEART	5932 FM 205	STEPHENVILLE	76401	32041044705	00001	02/01/2010	08/30/2012
A.M.C. ALTERNATOR AND STARTER REPAIR	BLUE SKY VILLAGE #9 FM 205	STEPHENVILLE	76401	32027690349	00002	11/02/1998	12/31/1998
A+ ANSWERING SERVICE & COMMUNICATION	5797 S US HIGHWAY 377	STEPHENVILLE	76401	32023960886	00003	04/04/2011	
A&K COMMUNICATIONS	210 BARKER ST	STEPHENVILLE	76401	17526370063	00001	02/21/1996	09/30/1997
A&K COMMUNICATIONS/A&K ENTERPRISES	210 BARKER ST	STEPHENVILLE	76401	32003934422	00001	02/12/2001	06/30/2010
A&L MARKETING	281 PRIVATE ROAD 912	STEPHENVILLE	76401	32039263515	00001	04/08/2009	12/31/2009
A&N CREATIONS	103 BLUE JAY ST	STEPHENVILLE	76401	32087090075	00001	11/14/2022	
A-1 APPLIANCE	234B N BELKNAP ST	STEPHENVILLE	76401	32009524805	00002	06/15/1991	12/31/1996
A-1 APPLIANCE	234B N BELKNAP ST	STEPHENVILLE	76401	32009524805	00002	01/01/1997	03/31/2019
A-1 BETTERY & ELECTRIC	439 S GRAHAM	STEPHENVILLE	76401	32005486892	00009	07/19/1982	03/06/1983
A-1 CAPERT	1307 E WASHINGTON ST	STEPHENVILLE	76401	30119202502	00001	06/01/1997	12/31/2000
A-1 JEWELRY REPAIR	1917 W WASHINGTON ST STE 3	STEPHENVILLE	76401	32017936884	00001	05/01/2001	06/30/2001
AA WATER SYSTEMS	227 W BLUEBONNET ST	STEPHENVILLE	76401	32039438166	00001	04/17/2009	12/31/2014
AAA SIGNS	308 MORGAN MILL RD	STEPHENVILLE	76401	32024879978	00001	10/01/1987	07/01/1995
AARON SALES & LEASING FOR LESS	2108 W WASHINGTON ST	STEPHENVILLE	76401	17528642592	00002	02/01/2003	12/02/2012
AARON'S SALES AND LEASE	2108 W WASHINGTON ST	STEPHENVILLE	76401	17427653443	00021	01/01/2014	
AARONS SALES & LEASE	2108 W WASHINGTON ST	STEPHENVILLE	76401	12003253429	00003	12/03/2012	01/01/2014
ABBEY/FOSTER	200 E COLLEGE ST	STEPHENVILLE	76401	30011309314	00003	10/01/1988	09/30/1989
ABBY'S FAIRYTALE TREASURES	1293 COUNTY ROAD 475	STEPHENVILLE	76401	32058351878	00001	10/01/2015	03/31/2016
ABC AUTO & MACHINE	1625 EAST WASHINGTON	STEPHENVILLE	76401	32009031835	00001	02/01/1978	12/31/1978
ABC SMOKE	1186 W WASHINGTON ST STE B	STEPHENVILLE	76401	32082042451	00001	12/02/2021	
ABC SMOKE	1186 W WASHINGTON ST STE B	STEPHENVILLE	76401	32064883039	00001	10/01/2017	02/01/2022
ABK BOOKKEEPING	2251 W LINGLEVILLE RD APT 26B	STEPHENVILLE	76401	32085568130	00001	07/01/2022	
ABLES GENERAL STORE	241 N BELKNAP	STEPHENVILLE	76401	32020928613	00003	07/01/1994	12/23/1994
ABLES GENERAL STORE	1913 W WASHINGTON SUITE #3	STEPHENVILLE	76401	32020928613	00002	11/26/1993	06/30/1994
ABOUT THE HOUSE HEATING & AIR CONDITIONING INC	1061 W OAK ST	STEPHENVILLE	76401	12015328136	00002	06/01/2007	
ABOUT THE HOUSE SERVICES INC	7300 N STATE HIGHWAY 108	STEPHENVILLE	76401	12040566916	00001	01/01/2006	
ABOVE ALL NAMES GAMES	670 W MAPLEWOOD DR	STEPHENVILLE	76401	32010642125	00001	02/21/1999	06/30/1999
ABSOLUTE BOOKKEEPING & PAYROLL SERVICE	150 N HARBIN DR STE 313	STEPHENVILLE	76401	32015785457	00001	04/01/2006	12/31/2007
ACC SYS	1523A W LINGLEVILLE RD	STEPHENVILLE	76401	32005140077	00003	01/24/2001	12/31/2001
ACCENT AUTO IMAGE & ACCESSORY CENTER	400 E SOUTH LOOP 377	STEPHENVILLE	76401	30116442051	00001	11/01/1994	06/30/1995
ACCENT AUTO TINT	400 E SOUTH LOOP # 377	STEPHENVILLE	76401	32027696189	00005	07/01/1995	12/31/1996
ACCENT AUTO TINT	1250 W SOUTH LOOP	STEPHENVILLE	76401	32027696189	00006	01/01/1997	12/31/1997
ACCENT FLOORS	310 W LINGLEVILLE RD	STEPHENVILLE	76401	32021970101	00002	11/01/1994	06/30/1996
ACCENT FLOORS	310 LINGLEVILLE RD	STEPHENVILLE	76401	17524614546	00002	03/01/1994	12/01/1994
ACCENT FLOORS	1050 EAST WASHINGTON	STEPHENVILLE	76401	17524614546	00001	01/18/1993	03/01/1994
ACCENT FOOD SERVICES, LLC	1075 GLEN ROSE RD	STEPHENVILLE	76401	12637176178	00014	03/24/2017	07/01/2017
ACCENT MAILING SYSTEMS	32560 FM 2481 SO	STEPHENVILLE	76401	32027783995	00001	06/01/1999	12/31/2000
ACCENT ROCK & LANDSCAPE MATERIAL	NW CORNER OF 281 & SMITH SPRINGS RD	STEPHENVILLE	76401	17526912013	00001	11/01/1996	11/30/2002
ACCENTS	781 PR 1329	STEPHENVILLE	76401	32008906862	00001	07/01/2001	12/31/2005
ACCENTS IN FRAMES	301 ROSEBUD ST	STEPHENVILLE	76401	32026285489	00003	11/08/1993	12/31/1997
ACCEPTANCE NOW 60195	2900 W WASHINGTON ST STE 92	STEPHENVILLE	76401	16116982055	00426	02/01/2019	07/30/2020
ACCESORIOS Y NOVEDADES YOLI	1917 W WASHINGTON ST STE 2	STEPHENVILLE	76401	32020500784	00001	01/01/2006	09/30/2007
ACCESS VOICE & DATA INC	865A FM 205	STEPHENVILLE	76401	12042539606	00001	02/01/2006	
ACCURATE COATING INC	6420 S US HIGHWAY 377	STEPHENVILLE	76401	17524725136	00001	12/31/2004	12/31/2010
ACE MUFFLER COMPANY	705 RIVERSIDE DR	STEPHENVILLE	76401	17518924679	00001	06/05/1975	09/30/2004
ACE MUFFLERS	705 RIVERSIDE DR	STEPHENVILLE	76401	32016646864	00001	10/01/2004	12/31/2016
ACE MUFFLERS LLC	705 RIVERSIDE DR	STEPHENVILLE	76401	32062551125	00001	02/01/2017	
ACE VACUUMS	1187 W SOUTH LOOP	STEPHENVILLE	76401	32021556108	00001	06/15/1992	07/01/1995
ACENTO HISPANIC	471 N HARBIN DR STE 201	STEPHENVILLE	76401	32004544782	00001	01/01/2002	12/25/2004
ACME LOCK & KEY	117 S GRAHAM ST	STEPHENVILLE	76401	32010353400	00001	12/01/1999	04/01/2021
ACME LOCK & KEY	1212 BOWMAN RIDGE RD	STEPHENVILLE	76401	32080295226	00001	04/01/2021	
ACTION DRY	2776 FM 914	STEPHENVILLE	76401	32060240432	00001	06/01/2016	
ADA B HORD	301 LENNOX	STEPHENVILLE	76401	32029732404	00005	11/01/1989	12/31/1990
ADA HORD FLEA MKT SALES	HWY 377 CHICKEN HSE FLEA MKT	STEPHENVILLE	76401	32029732404	00006	01/01/1991	12/31/1994
ADA'S ANTIQUES	301 LENNOX	STEPHENVILLE	76401	32029732404	00002	02/21/1969	03/31/1972
ADALEIGH KATE	881 FOREST RD	STEPHENVILLE	76401	32066695175	00001	10/01/2021	12/31/2021
ADAS GIFT SHOP	1009 S LOOP	STEPHENVILLE	76401	32029732404	00001	10/01/1966	02/28/1967
ADELINE T MEREDITH	4 MI N FROM STEPHENVILLE ON HWY 377	STEPHENVILLE	76401	32007445706	00004	01/01/1996	12/31/1996
ADELINE T MEREDITH	1199 N LYDIA ST	STEPHENVILLE	76401	32007445706	00002	03/01/1994	12/31/1995
ADMIRE ME!	1330 N ROSE DR	STEPHENVILLE	76401	32002511064	00001	06/20/2000	12/25/2002
ADVANCED AG DUBLIN, LLC	990 E SOUTH LOOP	STEPHENVILLE	76401	32073827720	00001	01/03/2021	
ADVANCED AUTO SALES	4834 S US HIGHWAY 281	STEPHENVILLE	76401	32010701046	00003	01/01/2014	
ADVANCED DAIRY SYSTEMS	1430 LINGLEVILLE HWY	STEPHENVILLE	76401	17524595448	00001	01/04/1993	01/04/1993
ADVANCED TRACTOR SALES & SERVICE	4834 S US HIGHWAY 281	STEPHENVILLE	76401	32010701046	00002	08/01/2001	
ADVANTAGE MAILING & SHIPPING SYSTEMS	1191 W SOUTH LOOP	STEPHENVILLE	76401	32006829207	00001	10/01/1996	01/31/1999
ADVANTAGE PLUMBING	228 MOONLIGHT TRL	STEPHENVILLE	76401	32004657568	00003	06/01/2010	12/25/2016
ADVANTAGE PLUMBING	228 MOONLIGHT TRL	STEPHENVILLE	76401	32055771383	00001	01/01/2015	
ADVANTAGE VIDEO & MUSIC	2115 W WASHINGTON	STEPHENVILLE	76401	17419637867	00016	03/01/1991	11/30/1992
ADVENTURE LAND	2900 WASHINGTON	STEPHENVILLE	76401	17519796746	00003	02/12/1985	09/30/1985
ADVENTURE LAND VIDEO	2900 WASHINGTON	STEPHENVILLE	76401	17519744704	00007	08/01/1985	12/31/1986
AELIN'S MOON	1136 W JONES ST	STEPHENVILLE	76401	32077974460	00001	03/02/2021	
AFTER PARTY	2204 FM 205	STEPHENVILLE	76401	30119112628	00002	04/03/2009	04/03/2009
AG BAG WAREHOUSE	2 M N HWY 8	STEPHENVILLE	76401	32025465330	00001	01/01/1994	12/31/1997
AG-BAG INTERNATIONAL LIMITED	6545 SOUTH US 377	STEPHENVILLE	76401	19311436273	00001	06/15/2001	12/31/2004
AG'S ALTERNATOR REPAIR	1421 N GRAHAM ST	STEPHENVILLE	76401	17525731828	00001	01/01/1995	05/15/1998
AGAPE ENTERPRISES INC	214 N BARKER	STEPHENVILLE	76401	17525605667	00001	10/01/1994	12/31/1997
AGELESS APPEAL RESALE FASHIONS	221 N BELKNAP ST	STEPHENVILLE	76401	17525500785	00002	04/01/1994	08/15/2002
AGLOW INTERNATIONAL HEART OF TEXAS AREA BOARD	4186 COUNTY ROAD 182	STEPHENVILLE	76401	19309149300	00004	08/01/2003	12/31/2006
AGLOW INTERNATIONAL HEART OF TEXAS BOARD	4186 COUNTY ROAD 182	STEPHENVILLE	76401	19309149300	00005	01/01/2007	12/31/2008
AGNES LEDBETTER	7 MI NW ON HUCKABY HWY	STEPHENVILLE	76401	32030150448	00001	10/02/1984	09/30/1987
AGRIWORLD INC	180 EAST HWY 8	STEPHENVILLE	76401	17525294678	00001	05/01/1995	06/30/1995
AGRONOMIC SOLUTIONS INC	1330 ROSE DR	STEPHENVILLE	76401	17528249547	00001	05/21/1999	12/31/2003
AGTEXAS FARM CREDIT SERVICES	1197 W SOUTH LOOP	STEPHENVILLE	76401	17529113569	00007	01/01/2001	12/31/2005
AH'FEET & MORE	3504 N US HIGHWAY 281	STEPHENVILLE	76401	32028956426	00001	07/26/2011	12/25/2013
AING'S DISTRIBUTING	1348 WEST WASHINGTON	STEPHENVILLE	76401	32026123433	00001	10/01/1992	05/24/1993
AIR COMFORT SYSTEMS	2820 W WASHINGTON ST	STEPHENVILLE	76401	32027418188	00005	09/01/1993	11/30/1997
AIR COMORT SYSTEM	140 S LOOP	STEPHENVILLE	76401	32027418188	00004	04/01/1993	08/31/1993
AIR WIND & SOLAR	6320 S US HIGHWAY 377	STEPHENVILLE	76401	32043102188	00001	01/01/2011	01/31/2018
AIRGAS	6330 S US HIGHWAY 377	STEPHENVILLE	76401	14531537349	00058	07/02/2012	
AIRGAS SOUTHWEST	6330 S US HIGHWAY 377	STEPHENVILLE	76401	17427689181	00105	12/01/2007	06/30/2012
AIRPORT TRUCK STOP	814 EAST RD	STEPHENVILLE	76401	32023629515	00001	07/17/1978	09/30/1983
AJ'S PLACE	117 S GRAHAM ST	STEPHENVILLE	76401	32040496971	00002	01/01/2011	
AK CONVENIENCE STORE	389 S GRAHAM ST	STEPHENVILLE	76401	32007676060	00002	03/01/2005	01/01/2006
AK SALES INC	5966 S US HIGHWAY 377	STEPHENVILLE	76401	32019744377	00001	06/01/2006	12/31/2014
AKIN INVESTMENTS INC	471 N HARBIN DR	STEPHENVILLE	76401	17415552607	00008	04/01/1991	12/31/1997
AL LONG PHOTOGRAPHY	1 1/2 MILES WEST ON FM 8	STEPHENVILLE	76401	32023013835	00004	10/01/1978	03/01/1979
AL LONG PHOTOGRAPHY	4 MI W FM 8	STEPHENVILLE	76401	32023013835	00003	04/01/1978	09/30/1978
AL LONG PHOTOGRAPHY	1660 LINGLEVILLE RD	STEPHENVILLE	76401	32023013835	00002	10/01/1975	09/30/1978
AL LONG PHOTOGRAPHY	2 MI W FM 8	STEPHENVILLE	76401	32023013835	00001	04/01/1975	09/30/1975
ALABASTER CREATIVE	1000 E LINGLEVILLE RD APT 1715	STEPHENVILLE	76401	32058081525	00002	01/01/2021	
ALABASTER CREATIVE	1390 N BARTON ST APT A	STEPHENVILLE	76401	32058081525	00001	08/20/2015	
ALAN WEST TOOL COMPANY	270 BARKER STREET	STEPHENVILLE	76401	32008082532	00001	03/06/1989	06/30/1993
ALBERT POSTHUMUS MFG	1 MI NE OF STEPHENVILLE DIRT ROAD	STEPHENVILLE	76401	32010785940	00001	01/01/1995	12/25/2009
ALCO STEEL FABRICATING	610 LOWER GRANBURY RD	STEPHENVILLE	76401	32023543021	00002	03/20/1977	03/30/1990
ALCORN PLUMBING	2525 N US HIGHWAY 377	STEPHENVILLE	76401	32058963185	00001	12/03/2015	12/31/2021
ALCORN PLUMBING, LLC	2525 N US HIGHWAY 377	STEPHENVILLE	76401	32082270268	00001	01/02/2022	
ALDERFER AIR CONDITIONING & REFRIG SER	FARM MARKET ROAD 2303-PIGEON ROAD	STEPHENVILLE	76401	17516556325	00001	08/01/1984	10/31/2008
ALDERFER AIR CONDITIONING INC	3720 FM 2303	STEPHENVILLE	76401	32037799569	00001	11/01/2008	
ALDI (TEXAS) L.L.C. DEN #91	2865 W WASHINGTON ST	STEPHENVILLE	76401	32020223395	00136	08/01/2020	
ALEF-DALET	8 1/2 MI N ON HWY 377	STEPHENVILLE	76401	32028518689	00001	08/01/1993	12/25/1999
ALEISHA CUSHION	1079 N ISLA ST	STEPHENVILLE	76401	32062077097	00001	12/02/2016	
ALEX T MARKS	1784 KINGLAND ST	STEPHENVILLE	76401	32011103952	00002	10/15/2020	
ALEX TIRE SHOP	305 E WASHINGTON ST	STEPHENVILLE	76401	32038004597	00003	05/25/2011	03/31/2013
ALEXANDER'S BUNS	3 MI S ON 277	STEPHENVILLE	76401	32028336488	00001	08/14/1987	12/31/1987
ALEXIS ROCHESTER	1390 SUN DANCE	STEPHENVILLE	76401	32089124427	00001	04/05/2023	
ALFORD PLUMBING	978 W LINGLEVILLE RD	STEPHENVILLE	76401	12010459506	00002	05/01/2004	12/31/2006
ALFORD PLUMBING	978 W LINGLEVILLE RD	STEPHENVILLE	76401	32006441557	00004	07/01/2001	05/26/2004
ALFORD WATER CONDITIONING	320 W LINGLEVILLE RD	STEPHENVILLE	76401	32006441557	00002	01/01/1994	05/26/2004
ALFORD WATER CONDITIONING	320 W LINGLEVILLE RD	STEPHENVILLE	76401	12010459506	00001	05/01/2004	12/31/2006
ALFORD WATER CONDITIONING INC	11960 N US HIGHWAY 377	STEPHENVILLE	76401	32024550439	00003	05/01/2008	
ALFORD WATER CONDITIONING INC	11960 N US HIGHWAY 377	STEPHENVILLE	76401	32024550439	00002	06/01/2007	04/30/2008
ALFORD WATER CONDITIONING INC	320 W LINGLEVILLE RD	STEPHENVILLE	76401	32024550439	00001	01/01/2007	05/31/2007
ALFORD'S WATERCARE	2202 SOUTH LOOP	STEPHENVILLE	76401	32006441557	00001	10/01/1986	12/31/1993
ALFREDOS RESTAURANT	701 SOUTH LOOP US HWY 281 AT LOOP 377	STEPHENVILLE	76401	32029799130	00001	12/10/1997	08/12/1998
ALL ABOUT HAIR DESIGN	845 S LILLIAN ST STE A	STEPHENVILLE	76401	32010627829	00001	06/01/2001	12/31/2003
ALL AROUND CLEANERS & LAUNDRY	2102 W WASHINGTON ST	STEPHENVILLE	76401	32059387095	00001	04/01/2021	
ALL AROUND HAY & FEED	408 MORGAN MILL RD	STEPHENVILLE	76401	32088156966	00001	02/01/2023	
ALL DOLLED UP	171 W WASHINGTON ST	STEPHENVILLE	76401	32072174553	00001	10/10/2019	
ALL OCCASIONS BALLOONS	726 PR 1639	STEPHENVILLE	76401	14215735680	00002	02/10/2003	10/31/2003
ALL PRO PUMPS, INC.	2219 FM 914	STEPHENVILLE	76401	32017815914	00002	10/01/2014	03/31/2016
ALL PRO SUPPLY INC	140 W SOUTH LOOP	STEPHENVILLE	76401	32017815914	00001	10/06/2006	06/30/2010
ALL PRO TACKLE	1517 PRAIRIE WIND BLVD	STEPHENVILLE	76401	32042250186	00001	07/19/2010	09/30/2011
ALL SEASONS	150 SOUTH LOOP	STEPHENVILLE	76401	17518482892	00011	08/01/1998	11/05/1998
ALL SEASONS	PO BOX 864	STEPHENVILLE	76401	32031706792	00001	11/09/1998	05/31/2000
ALL SEASONS LAWN & LANDSCAPE INC	1280 N MCCART ST	STEPHENVILLE	76401	32033465124	00001	08/02/2007	04/01/2009
ALL SEASONS LAWN SERVICE	972 W MCNEIL	STEPHENVILLE	76401	32030808573	00001	10/04/1990	09/30/1991
ALL SEASONS SERVICE	480 N CLINTON ST APT 1	STEPHENVILLE	76401	32030808573	00002	10/01/1991	03/31/1996
ALL STATES SAFETY PRODUCTS, INC	420 W LINGLEVILLE RD	STEPHENVILLE	76401	32044731548	00001	01/01/2012	11/30/2016
ALL THE RIGHT STUFF	HWY 377 CHICKEN HOUSE FLEA MARKET	STEPHENVILLE	76401	32027129934	00001	10/13/1995	03/31/1996
ALL THINGS CREATIVE	183 N BELKNAP ST	STEPHENVILLE	76401	32008950464	00003	10/01/2002	06/30/2004
ALL-AMERICAN AWARDS	140 S LOOP	STEPHENVILLE	76401	32010546136	00003	02/01/1995	03/31/2000
ALLEE'S BAKE SHOPPE	230 W COLLEGE ST	STEPHENVILLE	76401	32043062937	00001	11/15/2010	06/30/2011
ALLEN HOLT	1030 N CLEVELAND AVE	STEPHENVILLE	76401	32014727146	00001	05/01/2004	12/31/2004
ALLEN INSURANCE	2090 COUNTY ROAD 185	STEPHENVILLE	76401	39000023315	00002	09/27/2019	09/27/2019
ALLEN MEDICAL RENTAL	1401 W JONES ST	STEPHENVILLE	76401	32025463657	00001	07/01/1978	12/25/1985
ALLEN'S ANTIQUES	1413 HIGHLAND VIEW RD	STEPHENVILLE	76401	32024745070	00001	10/01/1996	02/28/1999
ALLIANCE REALTY & AUCTION	148 W COLLEGE ST	STEPHENVILLE	76401	32006751377	00005	07/21/2016	09/30/2020
ALLIED BODY & FRAME	813 E WASHINGTON	STEPHENVILLE	76401	32007080156	00001	10/01/1967	09/30/1968
ALLIED BODY & FRAME CO	813 E WASHINGTON ST	STEPHENVILLE	76401	17518265347	00001	04/01/1990	11/30/2002
ALLIED BODY AND FRAME CO	300 E SOUTH LOOP	STEPHENVILLE	76401	17518265347	00002	07/01/2001	
ALLIED PHARMACY SERVICE	411 NORTH BELKNAP	STEPHENVILLE	76401	17517117374	00003	08/01/1980	01/31/1986
ALLIED PHARMACY SERVICE #152	411 N BELLNAP	STEPHENVILLE	76401	17514611460	00015	01/01/1977	07/31/1980
ALLISON OIL CO	HIGHWAY 377	STEPHENVILLE	76401	17425201823	00008	06/08/1992	12/01/1995
ALLISON OIL SELF SERVE	HWY 377 AND 67	STEPHENVILLE	76401	17425201823	00002	01/01/1989	07/26/1990
ALLISON'S EXXON	DUBLIN HWY & 67	STEPHENVILLE	76401	32013394757	00004	10/01/1982	12/31/1988
ALLSTAR CLIPS	2811 W WASHINGTON ST	STEPHENVILLE	76401	32084864829	00001	04/01/2004	12/31/2008
ALLSTAR CLIPS	2811 W WASHINGTON ST	STEPHENVILLE	76401	32044192279	00001	06/01/2011	01/24/2019
ALLSTAR PEST PROFESSIONALS	2555 HOLLY ST	STEPHENVILLE	76401	32041477517	00001	03/23/2010	
ALLSUP PETROLEUM #359	2725 W WASHINGTON ST	STEPHENVILLE	76401	18503140891	00011	12/20/2013	07/01/2020
ALLSUP'S #360	2025 NORTHWEST LOOP	STEPHENVILLE	76401	18501546834	00255	03/01/2011	03/31/2011
ALLSUP'S CONVENIENCE STORE #229	150 E SOUTH LOOP	STEPHENVILLE	76401	18501546834	00250	12/15/2008	07/30/2020
ALLSUP'S CONVENIENCE STORE #249	1201 E WASHINGTON ST	STEPHENVILLE	76401	18501546834	00249	05/01/2008	07/30/2020
ALLSUP'S CONVENIENCE STORES #359	2725 W WASHINGTON ST	STEPHENVILLE	76401	18501546834	00258	10/01/2013	07/30/2020
ALLSUPS #102229	150 E SOUTH LOOP	STEPHENVILLE	76401	32062753804	00172	07/01/2020	
ALLSUPS #102249	1201 E WASHINGTON ST	STEPHENVILLE	76401	32062753804	00183	07/01/2020	
ALLSUPS #102359	2725 W WASHINGTON ST	STEPHENVILLE	76401	32062753804	00229	07/01/2020	
