Location Name	Address	City	ZIP	Taxpayer ID	Location Number	Permit Begin Date	Permit End Date
401 FRANKLIN SOUTH, LTD.	401 FRANKLIN ST	HOUSTON	77201	32057979836	00001	12/04/2021	
C ECHOLS ENTERPRISES	401 FRANKLIN ST	HOUSTON	77202	32013966935	00001	06/25/1994	06/30/1995
FAMILY FIREWORKS	HWY 105 EAST 1 MI WEST OF MIDWAY	CUT AND SHOOT	77202	32013145092	00001	12/15/1995	07/01/2001
MILLCREEK ANTIQUES	SHELBY HALL	SHELBY	77202	32006415494	00008	06/01/2001	12/31/2005
#2174 UNIVERSITY OF HOUSTON C-STORE	4800 CALHOUN	HOUSTON	77204	15618749319	00160	02/09/2000	04/01/2002
#9882 UNIVERSITY OF HOUSTON	4800 CALHOUN	HOUSTON	77204	15618749319	00153	10/01/1999	04/01/2002
#9883 UNIVERSITY OF HOUSTON	4800 CALHOUN	HOUSTON	77204	15618749319	00162	01/01/2000	04/01/2002
#9885 UNIVERSITY OF HOUSTON	4800 CALHOUN	HOUSTON	77204	15618749319	00155	10/01/1999	04/01/2002
#9886 UNIVERSITY OF HOUSTON	4800 CALHOUN	HOUSTON	77204	15618749319	00156	10/01/1999	04/01/2002
#9887 UNIVERSITY OF HOUSTON	4800 CALHOUN	HOUSTON	77204	15618749319	00158	12/01/1999	04/01/2002
#9888 UNIVERSITY OF HOUSTON	4800 CALHOUN	HOUSTON	77204	15618749319	00157	10/01/1999	04/01/2002
ANNAPURNA SOLUTIONS LLC	5000 GULF FWY FL 2	HOUSTON	77204	32070616860	00001	01/01/2020	
ARAMARK EDUCATIONAL SERVICES (E E OBERHOLTZER -OB)	559 UNIVERSITY OF HOUSTON	HOUSTON	77204	12317173321	00069	08/01/2005	03/01/2008
ARAMARK EDUCATIONAL SERVICES (HILTON HOTEL)	4800 CALHOUN ST	HOUSTON	77204	12317173321	00067	08/01/2005	03/01/2008
ARAMARK EDUCATIONAL SERVICES (MOODY TOWERS - MR)	584 UNIVERSITY OF HOUSTON	HOUSTON	77204	12317173321	00068	08/01/2005	
ARAMARK EDUCATIONAL SERVICES OF TEXAS INC	567 UNIVERSITY CENTER SATELLITE	HOUSTON	77204	12317173321	00070	08/01/2005	03/01/2008
ARAMARK EDUCATIONAL SERVICES OF TEXAS INC	565 UNIVERSITY CENTER	HOUSTON	77204	12317173321	00071	08/01/2005	03/01/2008
ARAMARK EDUCATIONAL SERVICES OF TEXAS, LLC	4800 CALHOUN RD	HOUSTON	77204	12317173321	00095	06/30/2010	
ASCENSION	5063 CALHOUN RD	HOUSTON	77204	32078486332	00001	04/01/2021	
BANDOLINO STORE # 1229	848 MEMORIAL CITY MALL SPACE 848	HOUSTON	77204	12322565636	00102	11/24/2004	03/31/2010
BARTMER INDUSTRIES INC	GULF STATE RD - 3 MI S OF MADISON	BEAUMONT	77204	14706114460	00007	01/01/1983	12/31/1985
BATES LAW SCHOOL	4604 CALHOUN RD	HOUSTON	77204	15618749319	00230	12/14/2017	09/30/2018
BLACK AESTHETIC	5063 CALHOUN RD	HOUSTON	77204	32084358871	00001	05/07/2022	
BLACK TITAN HOLDINGS	3422 CULLEN BLVD	HOUSTON	77204	32077130204	00010	11/04/2021	
COMPASS GROUP USA, INC.	4700 CALHOUN RD STE 102	HOUSTON	77204	15618749319	00258	07/01/2021	
COMPASS GROUP USA, INC.	4455 UNIVERSITY DR	HOUSTON	77204	15618749319	00262	07/01/2021	
COMPASS GROUP USA, INC.	3100 CULLEN BLVD	HOUSTON	77204	15618749319	00261	07/01/2021	
COMPASS GROUP USA, INC.	3422 CULLEN BLVD	HOUSTON	77204	15618749319	00260	07/01/2021	
COMPASS TWO LLC	4800 CALHOUN ROOM 267	HOUSTON	77204	15622565925	00007	01/01/2002	12/31/2008
COMPASS TWO LLC	4800 CALHOUN RM #267	HOUSTON	77204	15622565925	00031	01/01/2002	12/31/2008
COMPASS TWO LLC	4800 CALHOUN	HOUSTON	77204	15622565925	00017	01/01/2002	12/31/2008
COMPASS TWO LLC #6951	4800 CALHOUN	HOUSTON	77204	15622565925	00018	01/01/2002	10/01/2002
COMPASS TWO LLC #6953	4800 CALHOUN	HOUSTON	77204	15622565925	00019	01/01/2002	12/31/2008
COMPASS TWO LLC #9883	4800 CALHOUN RM #267	HOUSTON	77204	15622565925	00032	01/01/2002	12/31/2008
COMPASS TWO LLC #9885	4800 CALHOUN RM 267	HOUSTON	77204	15622565925	00034	01/01/2002	12/31/2008
COMPASS TWO LLC #9886	4800 CALHOUN RM 267	HOUSTON	77204	15622565925	00035	01/01/2002	12/31/2008
COMPASS TWO LLC #9887	4800 CALHOUN RM 267	HOUSTON	77204	15622565925	00036	01/01/2002	12/31/2008
COMPASS TWO LLC #9888	4800 CALHOUN RM 267	HOUSTON	77204	15622565925	00037	01/01/2002	12/31/2008
CONCERT PRODUCT INC	16 CULLEN BLVD	HOUSTON	77204	17107526455	00003	02/06/1999	02/06/1999
COUGAR BOWLING CLUB	UNIVERSITY OF HOUSTON UC GAMES ROOM	HOUSTON	77204	32001000267	00001	09/08/1998	
CULLEN PERFORMANCE HALL	4300 UNIVERSITY DR	HOUSTON	77204	19539227017	00001	10/01/2022	10/01/2022
DESIGNERS ETC	1 COUGAR PLACE #435	HOUSTON	77204	32009892475	00001	01/17/2003	12/25/2004
DRYLET, INC.	5000 GULF FWY STE 103	HOUSTON	77204	32051820606	00001	11/08/2021	
FASTSIGNS15301	4810 CALHOUN RD	HOUSTON	77204	32050708760	00001	08/05/2013	
FERTITTA CENTER	3422 CULLEN BLVD	HOUSTON	77204	32071236502	00003	08/01/2019	11/01/2021
FLOWZY CIGS	3100 CULLEN BLVD	HOUSTON	77204	32048865441	00002	09/16/2012	09/30/2012
FOUNDATION FOR EDUCATION & RESEARCH IN VISION		HOUSTON	77204	17602164224	00003	05/01/1993	05/01/1993
FOUNDATION FOR EDUCATION & RESEARCH IN VISION	UNIVERSTIY OF HOUSTON	HOUSTON	77204	17602164224	00002	03/15/1992	03/15/1992
HIED, INC.	4333 UNIVERSITY DR	HOUSTON	77204	17603850029	00014	04/01/2020	
HOUSTON PUBLIC MEDIA FOUNDATION	4343 ELGIN	HOUSTON	77204	17416707408	00010	10/01/2000	
IMG COLLEGE, LLC	3100 CULLEN BLVD STE 2004	HOUSTON	77204	32045130062	00001	07/01/2011	
JONORR'S HAIR NAILS & BODY	274 UNIVERSITY CTR STE 34	HOUSTON	77204	32010719287	00002	06/05/2001	12/31/2011
KELVIN SAMPSON BASKETBALL CAMPS	3100 CULLEN BLVD STE 2006	HOUSTON	77204	32053973874	00001	06/09/2014	06/30/2014
LATEST AND GREATEST VIDEO #1	THE UNIVERSITY CENTER 4800 CALHOUN	HOUSTON	77204	17601223906	00006	10/01/1991	01/31/1993
MCALISTER'S DELI #1232	4434 UNIVERSITY DR RM 178	HOUSTON	77204	12029993024	00005	05/01/2019	02/28/2023
MICHAEL B WEIN	109 NORTH POST OAK LANE SUITE 410	HOUSTON	77204	32037527192	00001	05/19/2008	12/31/2009
MISSJ INC	4800 CALHOUN RD	HOUSTON	77204	32043277857	00001	01/01/2011	03/11/2023
OSA EQUIPMENT SALES & SERVICES	4901 CALHOUN RD	HOUSTON	77204	15101864781	00001	09/01/1996	11/05/1997
OSA EQUIPMENT SALES & SERVICES	4901 CALHOUN RD	HOUSTON	77204	15101864781	00001	11/06/1997	
PRESENTATION SERVICES #1793	4800 CALHOUN RD	HOUSTON	77204	11340256665	00157	01/03/2011	
RADICLE FRESH JUICE	4800 CALHOUN RD	HOUSTON	77204	32059657034	00001	05/01/2016	12/01/2017
SCHRODER PARK	3100 CULLEN BLVD	HOUSTON	77204	32071236502	00002	08/01/2019	11/01/2021
SHAWANA LATRICE POWELL ESTATE	4434 UNIVERSITY DR RM 170	HOUSTON	77204	32069433475	00001	04/01/2019	
SOCCER 4 ALL INC	3875 HOLMAN ST	HOUSTON	77204	17601124468	00019	04/02/2006	08/01/2017
SUBWAY	4800 CALHOUN	HOUSTON	77204	17606650251	00003	01/01/2002	05/31/2016
SUBWAY	4800 CALHOUN-BATES LAW CENTER	HOUSTON	77204	17606039471	00005	04/01/2001	12/31/2001
SUBWAY #68799	4700 CALHOUN RD STE 101	HOUSTON	77204	15618749319	00231	04/26/2018	09/30/2018
TDECU STADIUM	3700 CULLEN BLVD	HOUSTON	77204	32071236502	00001	08/01/2019	11/01/2021
TEALICIOUS DRINKS L.L.C.	4810 CALHOUN RD STE 104	HOUSTON	77204	32018391675	00001	01/15/2008	06/14/2021
THE FIBRON CORPORATION	7407 KATY RD #102	HOUSTON	77204	17420106498	00001	01/01/1980	06/30/1981
THE HOUS LAW REVIEW INC UNIV OF HOUS	100 LAW CTR	HOUSTON	77204	17414654131	00001	09/01/1963	
THE UNIVERSITY OF HOUSTON	4800 CALHOUN RD	HOUSTON	77204	12620689831	00002	09/01/2008	
THE UNIVERSITY OF HOUSTON LAW FOUNDATION	4800 CALHOUN RD	HOUSTON	77204	17417325515	00001	04/08/1994	10/31/2019
TRUE DANGLE ATHLETICS	4385 COUGAR VILLAGE DR	HOUSTON	77204	32072277133	00001	11/05/2019	03/31/2022
UFS @ UNIVERSITY OF HOUSTON STUDENT CENTER #42366	4800 CALHOUN RD	HOUSTON	77204	17419968528	00050	07/01/2017	
UH COOG MOMS	4455 UNIVERSITY DR RM 256 C/O ANDREA MITCHEN	HOUSTON	77204	32072566121	00001	12/01/2019	
UNIV OF HOUSTON ALUMI ORGANIZATION	4800 CALHOUN-ALM	HOUSTON	77204	17413670419	00002	10/01/1977	
UNIV OF HOUSTON CHILIS TOO #8540	4800 CALHOUN RD	HOUSTON	77204	12313544434	00251	11/01/2006	
UNIV OF HOUSTON--MAIN#5871	267 UNIVERSITY CTR	HOUSTON	77204	12313544434	00259	08/01/2007	
UNIVERSITY COPY CENTER	4810 CALHOUN RD STE 102	HOUSTON	77204	32050708760	00004	08/01/2013	
UNIVERSITY COPY CENTER	334 MELCHER HALL STE 146	HOUSTON	77204	32050708760	00003	08/01/2013	09/01/2017
UNIVERSITY COPY CENTER	334 MELCHER HALL STE 146	HOUSTON	77204	13645137848	00008	09/01/2008	07/30/2013
UNIVERSITY COPY CENTER	100 LAW CTR STE 1	HOUSTON	77204	13645137848	00003	01/02/2003	03/31/2009
UNIVERSITY COPY CENTER	52 UNIVERSITY CTR	HOUSTON	77204	13645137848	00001	01/02/2003	11/30/2008
UNIVERSITY FOOD SERVICES (CULLEN PERFORMANCE HALL)	4300 UNIVERSITY DR	HOUSTON	77204	17419968528	00103	06/17/2021	
UNIVERSITY FOOD SERVICES (TDECU STADIUM)	3875 HOLMAN ST	HOUSTON	77204	17419968528	00099	06/01/2021	
UNIVERSITY FOOD SERVICES, INC.	4455 UNIVERSITY DR	HOUSTON	77204	17419968528	00115	10/25/2021	
UNIVERSITY FOOD SERVICES, INC.	3204 CULLEN BLVD	HOUSTON	77204	17419968528	00118	03/01/2022	
UNIVERSITY FOOD SERVICES, INC.	3598 ELGIN ST	HOUSTON	77204	17419968528	00104	06/17/2021	
UNIVERSITY FOOD SERVICES, INC. (FERTITTA CENTER)	3422 CULLEN BLVD	HOUSTON	77204	17419968528	00098	06/01/2021	
UNIVERSITY FOOD SERVICES, INC. (SCHROEDER PARK)	3100 CULLEN BLVD	HOUSTON	77204	17419968528	00100	06/01/2021	
UNIVERSITY OF HOUSTON	4800 CALHOUN	HOUSTON	77204	15622565925	00045	06/01/2002	10/01/2002
UNIVERSITY OF HOUSTON	4800 CALHOUN RD	HOUSTON	77204	32059963242	00001	03/28/2016	09/30/2016
UNIVERSITY OF HOUSTON	5000 GULF FWY BLDG 2 RM 131	HOUSTON	77204	32015424354	00001	07/01/2004	
UNIVERSITY OF HOUSTON - LAW BOOKSTORE #168	100 LAW CTR TRLR 10	HOUSTON	77204	11325361191	00110	04/01/2005	09/30/2009
UNIVERSITY OF HOUSTON - SYSTEM	5000 GULF FWY BLDG 2 RM 131	HOUSTON	77204	17460013992	00094	06/01/2004	12/31/2006
UNIVERSITY OF HOUSTON - 7805	267 UNIVERSITY CTR	HOUSTON	77204	12313544434	00219	10/01/2005	
UNIVERSITY OF HOUSTON -CONCESSIONS #18171	3700 CULLEN BLVD	HOUSTON	77204	12325735848	00059	03/01/2016	
UNIVERSITY OF HOUSTON #510	126 UNIVERSITY CTR	HOUSTON	77204	12708840850	00041	10/01/2009	06/21/2019
UNIVERSITY OF HOUSTON BOOKSTORE #2160	4455 UNIVERSITY DR RM 130	HOUSTON	77204	13625931350	00169	06/20/2019	
UNIVERSITY OF HOUSTON LAW CENTER BOOKSTORE #168	100 LAW CTR STE 10	HOUSTON	77204	12708840850	00043	10/01/2009	06/20/2019
UNIVERSITY OF HOUSTON LAW FOUNDATION	4170 MARTIN LUTHER KING BLVD	HOUSTON	77204	17417325515	00003	08/29/2022	
UNIVERSITY OF HOUSTON LAW FOUNDATION	4604 CALHOUN RD	HOUSTON	77204	17417325515	00002	11/01/2019	
UNIVERSITY OF HOUSTON-ATHLETICS	267 UNIVERSITY CTR # 7822	HOUSTON	77204	12313544434	00223	03/01/2006	
UNIVERSITY OF HOUSTON-C STORE	267 UNIVERSITY CTR # 7820	HOUSTON	77204	12313544434	00221	03/01/2006	
UNIVERSITY OF HOUSTON-CHILIS TOO #8540	267 UNIVERSITY CTR	HOUSTON	77204	12313544434	00255	08/01/2007	03/31/2009
UNIVERSITY OF HOUSTON-CONCESSIONS	3100 CULLEN BLVD	HOUSTON	77204	12325735848	00045	08/01/2014	
UNIVERSITY OF HOUSTON-CULLEN PERFORMANCE HALL	4700 CALHOUN RD	HOUSTON	77204	12325735848	00046	10/01/2014	
UNIVERSITY OF HOUSTON-DOWNTOWN	267 UNIVERSITY CTR # 7824	HOUSTON	77204	12313544434	00225	03/01/2006	
UNIVERSITY OF HOUSTON-HILTON	267 UNIVERSITY CTR # 7823	HOUSTON	77204	12313544434	00224	03/01/2006	
UNIVERSITY OF HOUSTON-MOODY	267 UNIVERSITY CTR # 7818	HOUSTON	77204	12313544434	00220	03/01/2006	
UNIVERSITY OF HOUSTON-OBERHO	267 UNIVERSITY CTR # 7821	HOUSTON	77204	12313544434	00222	03/01/2006	
UNIVERSITY OF HOUSTON-SYSTEMS ADM	AVC/CONTROLLER-RN 320 MCELHINNEY BLDG	HOUSTON	77204	37837837832	00009	04/01/1989	12/31/1997
UNIVERSITY OF HOUSTON-UNIVERSITY PARK	4800 CALHOUN RD STE 320	HOUSTON	77204	37307307308	00080	04/01/1989	
WENDYS OLD FASHIONED HAMBURGERS STORE #31	UT OF HOUSTON/UNIVERSITY CNTR RM 95	HOUSTON	77204	17603399407	00034	08/16/1999	05/23/2012
WILLIAMS-SONOMA 6149B SPECIAL EVENT	4800 CALHOUN RD	HOUSTON	77204	19429498967	00063	11/14/2015	11/14/2015
WOODFOREST NATIONAL BANK	274 UNIVERSITY CTR	HOUSTON	77204	17420632188	00189	01/01/2008	
ABDALLAHS	BAY 14 CARGO AREA AIRPORT	HOUSTON	77205	32021358604	00004	09/01/1978	06/01/1994
ABDALLAHS	5707 JETERO BLVD	HOUSTON	77205	32021358604	00003	09/01/1978	09/30/1978
ACCESS COMMUNICATIONS INC	HOUSTON INTERCONTINENTAL AIRPORT	HOUSTON	77205	17601521168	00004	04/01/1987	09/01/1989
ACTION CRANE SERVICE INC	6827 BENDER ROAD	HOUSTON	77205	17420548491	00001	03/31/1977	03/31/1977
AERO ENTERPRISES INC	HOUSTON INTERNATIONAL AIRPORT	HOUSTON	77205	15208124683	00001	02/01/1980	12/31/1980
AERO 1HM	HOUSTON INTER CONTINENTAL AIRPORT	HOUSTON	77205	15208124683	00003	10/01/1981	12/09/1989
AIR FRANCE	HOUSTON INTERCONT'L AIRPORT TERMINAL B	HOUSTON	77205	11315959137	00002	01/01/1993	
AIR TERMINAL SERVICE INC/HOUSTON INTERCONT AIRPORT	2800 TERMINAL WAY-TERMINAL THREE	HOUSTON	77205	11603265650	00007	05/01/1986	01/31/1990
AIR TERMINAL SERVICE INC/HOUSTON INTERCONT AIRPORT	2800 TERMINAL WAY-TERMINAL TWO	HOUSTON	77205	11603265650	00006	05/01/1986	01/31/1990
AIR TERMINAL SERVICE INC/HOUSTON INTERCONT AIRPORT	2800 TERMINAL WAY-TERMINAL ONE	HOUSTON	77205	11603265650	00005	05/01/1986	01/31/1990
AIRCRAFT SERVICE INT'L	INT'L AIRPORT	HOUSTON	77205	13818448923	00006	04/01/1983	04/01/1983
AIRCRAFT SERVICE INT'L INC	AIRPORT	HOUSTON	77205	13818448923	00005	02/28/1983	02/28/1983
AIRCRAFT SERVICE INT'L INC	INT'L AIRPORT	HOUSTON	77205	13818448923	00004	08/31/1982	08/31/1982
AIRCRAFT SERVICE INT'L INC	INT'L AIRPORT	HOUSTON	77205	13818448923	00003	06/30/1982	06/30/1982
AIRCRAFT SERVICE INTERNATIONAL	INTERNATIONAL AIRPORT	HOUSTON	77205	13818448923	00007	10/01/1983	12/31/1988
AIRCRAFT SERVICE INTERNATIONAL INC	INTERNAT'L AIRPORT	HOUSTON	77205	13818448923	00001	03/01/1982	03/01/1982
AIRPORT EXCHANGE INC	JOHN F KENNEDY BLVD-HOUSTON CONT ARPRT	HOUSTON	77205	17421361316	00001	11/11/1980	12/31/2000
AIRPORT ICE CREAM	HOUSTON INTERCONTINENTAL AIRPORT	HOUSTON	77205	17603278338	00001	02/06/1991	12/31/2005
ALBERT DE GUZMAN ENTERPRISES	6115 JETERO BLVD	HOUSTON	77205	30008154038	00001	10/02/1984	07/31/1990
ALL TRADE INTERNATIONAL INC	HOST HOTEL INTERCONTINENTAL	HOUSTON	77205	17419033208	00001	04/12/1977	03/31/1978
AMERICAN AIRLINES INC	INTERNATIONAL AIRPORT	HOUSTON	77205	11315027984	00014	09/01/1961	
APEX RENT A CAR	6900 JETRO BLVD	HOUSTON	77205	17418477901	00003	02/23/1979	12/31/1983
AVIS BOOTS	HOUSTON INTERNATIONAL AIRPORT C NORTH	HOUSTON	77205	30005676736	00001	05/20/1982	11/30/1989
BAROID DRILLING FLUIDS INC 9044 & 9045	3000 N SAM HOUSTON PARKWAY EAST	HOUSTON	77205	32002884818	00050	08/01/1989	08/30/1994
BLACK MARLIN CARD CO	3307 ROSEDALE AVE	UNIVERSITY PARK	77205	32015756912	00001	06/01/1993	12/25/1998
BOOTH FLEET SERVICES	4973 WRIGHT ROAD	HOUSTON	77205	30006738840	00001	08/23/1982	12/31/1984
BSL TECHNOLOGY	1502 TAUB LOOP	HOUSTON	77205	30006768938	00001	04/01/1985	03/31/1986
BURLINGTON OCEAN EXPRESS INC	15905 MORALES	HOUSTON	77205	19536728272	00002	10/03/1988	12/31/1989
C J CHEMICAL CORP	17795 JFK BLVD STE 226 S	HOUSTON	77205	17419172733	00001	05/02/1977	09/30/1978
CA ONE SERVICES INC	2800 TERMINAL RD HOUSTON INTRCNTL ARPRT	HOUSTON	77205	11612903598	00004	03/18/1991	03/01/1994
CANTEEN CORP	GARRETT AVIATION	HOUSTON	77205	15618749319	00022	10/01/1994	09/30/1996
CATERAIR #316	4420 WRIGHT BROTHERS RD	HOUSTON	77205	15216405611	00003	12/30/1989	05/13/1994
CATERAIR #386	18950 COLONEL FISHER DR	HOUSTON	77205	15216405611	00002	12/30/1989	11/01/1995
CHAMPION SERVICE & SUPPLY	3086 VISCOUNT BLDG	HOUSTON	77205	17419945229	00001	09/11/1978	06/30/1979
CHERYL W MASTERSON PHOTOGRAPHY	2929 ROSEDALE AVE	UNIVERSITY PARK	77205	32027136111	00003	10/01/1996	03/01/1998
CHIEF AUTO PARTS 7103-24575	9365 S MAIN	HOUSTON	77205	17510851318	01911	02/08/1983	04/11/1988
CONTINENTAL AIRLINES	INTERNATIONAL AIRPORT TERMINAL C	HOUSTON	77205	17420997243	00011	04/01/1996	03/31/1998
CONTINENTAL AIRLINES	INTERNATIONAL AIRPORT TICKET OFFICE	HOUSTON	77205	30010255187	00001	06/01/1987	03/31/1996
CONTINENTAL AIRLINES	INTERNATIONAL AIPORT TICKET OFFICE	HOUSTON	77205	17420997243	00001	04/01/1996	
CONTINENTAL AIRLINES PRESIDENT'S CLUB INC	INTERNATIONAL AIRPORT TERMINAL C	HOUSTON	77205	30010255187	00014	07/25/1988	03/31/1996
CROWN CHEMICAL	6115 JETERO BLVD	HOUSTON	77205	32031525887	00002	10/01/1983	12/31/1989
CUSTOM CLOTHIERS INTL INC	6900 JETERO BLVD	HOUSTON	77205	17419068998	00002	04/01/1979	02/26/1980
DESIGN-A-MATICS	6900 WILL CLAYTON PKWY	HOUSTON	77205	30008592492	00005	05/01/1986	08/31/1996
DOBBS HOUSES INC 212	HOUSTON INTERCONTINENTAL AIRPORT	HOUSTON	77205	30118665022	00003	03/01/1982	02/28/1985
DOLLAR RENT-A-CAR	15720 DRUMETT	HOUSTON	77205	17512968235	00001	09/01/1985	12/31/1985
DTS ASSOCIATES INC	3000 IGLOO	HOUSTON	77205	30005344038	00001	04/01/1981	06/30/1982
ELF'S CANDY FACTORY	INTER CONTINENTAL AP - IAB	HOUSTON	77205	32006521614	00008	07/01/1990	12/31/2001
ELF'S CANDY FACTORY	INTER CONTINENTAL AIRPORT TERMINAL C	HOUSTON	77205	32006521614	00003	12/01/1982	06/30/1990
ELFS CANDY FACTORY III	INTER CONTINENTAL AIRPORT TERMINAM C	HOUSTON	77205	32006521614	00006	11/01/1988	11/30/1989
ELSON'S	HOUSTON INTERNATIONAL AIRPORT	HOUSTON	77205	17418765974	00001	09/01/1976	12/31/1983
G HEILEMAN BREWING COMPANY INC	HOUSTON AIRPORT 437 WRIGHT BROS RD	HOUSTON	77205	13903948605	00003	04/01/1986	04/01/1989
GARRETT AVIATION 6235	PO BOX 60218	HOUSTON	77205	11333934997	00037	11/01/1992	09/30/1994
GRAHAM CATERING	%RIVERA FINANCE PO BOX 60443	HOUSTON	77205	32004675214	00003	08/31/2006	08/31/2006
GREATER HOUSTON BOOKS INC	17795 JOHN F KENNEDY BLVD	HOUSTON	77205	17418647149	00001	05/06/1976	06/30/1977
GULF PORTS CRATING COMPANY	3062 JETERO BLVD	HOUSTON	77205	17421369277	00001	04/01/1981	12/31/1982
HOST OF HOUSTON LTD	18700 JOHN F KENNEDY BLVD	HOUSTON	77205	30001649901	00001	08/01/1972	06/30/1982
HOUSTON BON VOYAGE INC	HOUSTON INTERNATIONAL AIRPORT	HOUSTON	77205	15221111352	00001	10/27/1998	01/01/2004
HOUSTON CENTER EMPLOYEES CAFETERIA	16600 JFK BLVD	HOUSTON	77205	17417417452	00001	12/01/1972	03/31/1983
HYDRIL EMPLOYEE CAFETERIA	3300 NORTH BELT EAST	HOUSTON	77205	17411909488	00024	09/01/1981	05/01/1984
INTERCONTINENTAL BARBER SHOP	INTERCONTINENTAL AIRPORT TERM B	HOUSTON	77205	32022982279	00003	01/01/1978	12/31/1979
INTERCONTINENTAL BARBER SHOP	INTERCONTIENTAL AIRPORT TERM A	HOUSTON	77205	32022982279	00002	01/01/1978	12/31/1979
INTERCONTINENTAL MOTOR INN	6900 JETERO BLVD	HOUSTON	77205	30003797054	00001	12/31/1979	12/31/1979
INTERCONTINENTAL MOTOR INN	6900 JETERO BLVD	HOUSTON	77205	17419942507	00001	10/02/1978	12/20/1979
INTERNATIONAL ONSHORE & OFFSHORE SUPPLY	16770 IMPERIAL VALLEY DR	HOUSTON	77205	17419170968	00003	02/01/1980	09/30/1983
