Location Name	Address	City	ZIP	Taxpayer ID	Location Number	Permit Begin Date	Permit End Date
A MOMENT IN TIME VIDEO AND DVD PRODUCTION	4025 OLD ANSON RD	ABILENE	79601	32009215024	00003	11/13/2002	
A QUALITY STEEL ABILENE	2149 US HIGHWAY 80 E	ABILENE	79601	32042033376	00001	07/01/2010	10/07/2018
A R A SALES & SERVICE	740 PINE	ABILENE	79601	17516795519	00001	01/01/1980	10/31/1990
A R A SALES & SERVICE INC	740 PINE	ABILENE	79601	17512490966	00001	01/01/1967	12/31/1979
A RELAXFUL MASSAGE	451 PINE ST # 230	ABILENE	79601	32029908152	00001	01/01/2002	01/01/2002
A S TOOLS	1901 RAINEY RD	ABILENE	79601	32028539727	00003	07/01/2012	
A SIMPLE + CLEAN MARKETING AGENCY, INC.	234 PINE ST	ABILENE	79601	32059252885	00001	02/04/2016	02/28/2019
A STAR DIESEL PERFORMANCE	3300 E OVERLAND TRL	ABILENE	79601	32066633663	00001	03/25/2018	07/31/2022
A T C PARTS & SUPPLY	6825 ANSON HWY	ABILENE	79601	17517930511	00001	01/01/1982	09/30/1994
A TO Z ENTERPRISES	1133 N SECOND ST STE 217	ABILENE	79601	32024796743	00001	05/01/1994	01/01/1995
A TO Z RESALE	11254 S FM 600	ABILENE	79601	32015931838	00001	10/05/2004	12/31/2004
A TOUCH OF KLASS	CIVIC CENTER CHRISTMAS IN NOV	ABILENE	79601	32009504906	00001	11/14/1982	11/14/1982
A TOUCH OF WEST	1749 RAINEY ROAD	ABILENE	79601	17518246362	00001	05/01/1982	06/30/1983
A TOWN CLEANERS	289 N JUDGE ELY BLVD	ABILENE	79601	32034922875	00008	09/01/2011	
A W FIREWORKS	6022 87 SIDEVIEW RD	SAN ANGELO	79601	32010906405	00003	04/01/2003	12/31/2005
A WORK OF HEART WREATHS	2250 PLYMOUTH ROCK RD	ABILENE	79601	32055487410	00001	11/08/2014	03/31/2018
A&D USED CARS	3937 GRAPE	ABILENE	79601	32005555688	00001	07/01/1964	12/25/1986
A-BARRY'S EARTH GUARD	834 EN 14TH ST	ABILENE	79601	32025757223	00003	04/01/1999	06/30/2000
A-PLUS CANINE COLLEGE	5001 E LAKE RD	ABILENE	79601	32010210063	00003	01/01/2010	
A-PLUS CANINE COLLEGE	5601 E LAKE RD	ABILENE	79601	32010210063	00002	09/01/2004	12/31/2009
A-PLUS CANINE COLLEGE AND COUNSELING CENTER	5601 E LAKE RD	ABILENE	79601	17526456961	00002	04/01/1997	08/31/2004
A-STAR DIESEL PERFORMANCE	3300 E OVERLAND TRL	ABILENE	79601	32069225061	00001	08/01/2022	
A-TOWN AUTO	941 CEDAR ST	ABILENE	79601	32030272788	00001	01/23/1996	06/30/1996
A-TOWN HI-TECH DRY CLEANING & LAUNDRY. LP	289 N JUDGE ELY BLVD	ABILENE	79601	32034922875	00005	08/01/2010	08/31/2011
A-TOWN HI-TECH DRY CLEANING & LAUNDRY, LP	881 US HIGHWAY 80 E	ABILENE	79601	32034922875	00001	08/01/2010	08/31/2010
A-TOWN HI-TECH DRY CLEANING & LAUNDRY, LP	289 N JUDGE ELY BLVD	ABILENE	79601	32034828445	00006	01/01/2010	07/31/2010
A-TOWN HI-TECH DRY CLEANING & LAUNDRY, LP	881 HIGHWAY 80 E	ABILENE	79601	32034828445	00002	02/01/2008	07/31/2010
A-TOWN HOUSE OF SOUND	710 N 6TH ST	ABILENE	79601	32031164539	00001	06/01/2007	06/30/2007
A-TOWN TIRES	1642 N 1ST ST	ABILENE	79601	32048888989	00001	10/01/2012	12/31/2014
A-1 APPLIANCE REPAIR	3158 FM 3034	ABILENE	79601	32014507365	00003	01/01/2011	04/01/2011
A-1 AUTO PARTS	202 EAST HWY 80	ABILENE	79601	17516984527	00002	06/01/1980	06/30/1987
A-1 AUTO PARTS	202 EAST HWY 80	ABILENE	79601	17516984527	00004	04/01/1990	12/31/1998
A-1 AUTO PARTS	202 E HWY 80	ABILENE	79601	17515772089	00001	03/01/1978	03/31/1980
A-1 CHUCK'S SIGNS	702 N TREADAWAY BLVD	ABILENE	79601	32017027692	00002	01/01/1999	12/31/1999
A-1 CORE OF ABILENE	301 N TREADAWAY BLVD	ABILENE	79601	32006723541	00001	04/01/1994	12/31/2010
A-1 CRANE SERVICE INC	6251 E I-20	ABILENE	79601	17526985621	00002	01/01/1998	12/31/2000
A-1 ELECTRIC MOTOR SERVICE	3801 PINE	ABILENE	79601	32029373035	00001	10/01/1988	06/30/1989
A-1 FURNITURE	1246 PINE	ABILENE	79601	32022272424	00001	08/31/1978	02/28/1983
A-1 RV SALES AND SERVICE INC	5963 E US HIGHWAY 80	ABILENE	79601	17526525393	00001	08/01/1996	11/12/2004
A-1 SALVAGE, LLC	4008 PINE ST	ABILENE	79601	32040909940	00001	03/01/2010	
A-1 STARTER & ALTERNATOR	1717 N TREADAWAY BLVD	ABILENE	79601	32007174512	00004	07/01/1986	
A-1 VACUUM	1241 N 3RD ST	ABILENE	79601	32008934922	00004	09/01/1999	12/31/2017
A-1 VACUUM	1241 N 3RD ST	ABILENE	79601	32029373134	00003	02/12/2018	
A-1 WRECKING	202 US HIGHWAY 80 E	ABILENE	79601	32055941895	00001	05/08/2017	11/30/2019
A-1 WRECKING	202 E HWY 80	ABILENE	79601	32006821881	00001	01/01/1999	07/13/2013
AA AWESOME AUTO & TRUCK ACCESSORIES	2557 CLOVERLEAF CT	ABILENE	79601	32021176311	00001	07/01/1995	12/31/1996
AA POLLUTION CONTROL SERVICES	2675 E HWY 80	ABILENE	79601	17520908629	00001	01/01/1986	12/31/1987
AAA CO - RENTALS	142 GRAPE ST	ABILENE	79601	17513722425	00008	01/01/1986	03/16/1996
AAA PAWN SHOP	1151 N 3RD	ABILENE	79601	17513722425	00003	07/01/1977	09/30/1977
AAA RADIATOR SERVICE	773 GRAPE	ABILENE	79601	32024160601	00007	01/01/1990	12/31/1994
AAA SELF STORAGE	1350 TRACY LYNN ST	ABILENE	79601	17528210184	00003	03/01/2015	
AAA SIGN CO	222 BOIS DARC ST	ABILENE	79601	17525940585	00001	06/01/1995	10/31/2004
AAA SIGN CO	222 BOIS D' ARC	ABILENE	79601	32011004853	00003	12/25/1990	05/31/1995
AAA-ALL FACTORY INC	1230 N 3RD	ABILENE	79601	17518916642	00002	07/01/1992	06/30/1995
AAA-ALL FACTORY INC	241 CEDAR ST	ABILENE	79601	17518916642	00001	07/01/1986	06/30/1992
AAA-ALL VACUUM CLEANER SERVICE CENTER	1230 N 3RD	ABILENE	79601	32020985720	00004	07/01/1992	05/18/1995
AAA-ALL VACUUM CLEANER SERVICE CENTER	241 CEDAR	ABILENE	79601	32020985720	00002	04/01/1977	06/30/1992
AAE TIRE TECH & DETAIL	3058 PINE ST	ABILENE	79601	32041400964	00001	04/01/2010	
AAMCO AUTOMATIC TRANSMISSIONS	949 PINE STREET	ABILENE	79601	17512409933	00001	10/01/1967	12/31/1989
AAMCO TRANSMISSION SERVICE	949 PINE ST	ABILENE	79601	17523042285	00001	01/01/1990	12/09/2005
AAOUTER LIMITS	3334 E HIGHWAY 80	ABILENE	79601	32001393258	00001	03/26/1999	12/31/1999
AAPPLE GIFT SHOP	626 AMBLER	ABILENE	79601	32021735041	00001	05/01/1990	09/30/1990
AAPPLE MUFFLER	626 AMBLER AVE	ABILENE	79601	32027840100	00001	06/01/1991	12/31/1995
AARONS LOCKSMITH SHOP	825 HARRISON AVE	ABILENE	79601	32026178122	00001	04/02/1985	12/27/1999
ABBOTT PIPE & SUPPLY	241 PINE ST STE 12C	ABILENE	79601	30010241013	00002	08/01/1996	09/30/1998
ABBYE R BARNES	409 SOMERSET	ABILENE	79601	32027665119	00001	04/17/1987	12/31/1991
ABC AIR & WATER PURIFICATION SYSTEMS	602 GRAPE ST	ABILENE	79601	39000008514	00005	01/01/1992	12/31/2003
ABC BOOTS & WESTERN WEAR #3	2027 HIGHWAY 80 EAST	ABILENE	79601	17423560899	00003	04/01/1985	04/30/1986
ABC BOOTS #3	2027 HWY 80 EAST	ABILENE	79601	17420503637	00003	09/01/1984	03/31/1985
ABC COMPANY	3 MI E HWY 351	ABILENE	79601	32024192224	00001	01/01/1992	02/01/1993
ABC DESIGN & PHOTOGRAPHY	750 N JUDGE ELY BLVD APT 116	ABILENE	79601	32056539300	00001	03/03/2015	08/11/2015
ABC DOOR CLOSER SERVICE	1057 MESQUITE LN	ABILENE	79601	32048661345	00001	08/01/2012	12/25/2021
ABC DOOR CLOSER SERVICE	1109 PINE ST	ABILENE	79601	32027323198	00001	07/01/1999	02/28/2001
ABC JANITORIAL SERVICES	33 TEAKWOOD ST	ABILENE	79601	32042251556	00002	07/01/2015	
ABC RENOVATIONS	1018 N 5TH ST STE 5	ABILENE	79601	32067180805	00001	05/01/2018	03/31/2019
ABC RENOVATIONS LLC	1018 N 5TH ST STE 5	ABILENE	79601	32069892480	00001	04/01/2019	
ABC TENT & PARTY RENTAL	917 N 13TH ST	ABILENE	79601	17518280775	00004	06/01/2001	12/31/2001
ABCO INDUSTRIES	2675 E HIGHWAY 80	ABILENE	79601	17528628393	00001	02/25/2000	12/31/2006
ABCO INDUSTRIES INC	2675 E US HIGHWAY 80	ABILENE	79601	17510010006	00002	08/01/1974	03/31/2001
ABCO INDUSTRIES INC	633 WALNUT ST	ABILENE	79601	17510010006	00001	09/01/1961	07/31/1974
ABCO VENETIAN BLIND	532 COTTONWOOD	ABILENE	79601	32025023873	00003	01/01/1989	07/01/1989
ABE'S POOL CLEANING SERVICE	1027 WALNUT ST	ABILENE	79601	32033812432	00001	10/01/2007	
ABE'S POOL CLEANING SERVICE	2589 HICKORY ST	ABILENE	79601	32007638334	00002	07/12/2002	03/31/2004
ABI ROOFING SUPPLIES	2901 E US HIGHWAY 80	ABILENE	79601	32054550259	00001	07/14/2014	03/31/2015
ABI SPOKE DESIGNS	3102 REVERE CT	ABILENE	79601	32087855246	00001	01/17/2023	
ABILENE	1049 N 3RD ST STE 401	ABILENE	79601	32042412810	00010	09/01/2013	12/31/2018
ABILENE ACCOUNTING & TAX SERVICE LLC	704 N 6TH ST	ABILENE	79601	32069470048	00001	06/03/2019	
ABILENE AERO INC	RT 6 ON HWY 277 N	ABILENE	79601	17513077341	00001	01/01/1970	02/28/1977
ABILENE AIRCRAFT MAINTENANCE	ELMDALE AIRPARK	ABILENE	79601	32004845734	00001	02/01/1994	12/26/1995
ABILENE ALARM & LOCK CO	790 ORANGE	ABILENE	79601	17519810497	00001	04/01/1990	10/31/1994
ABILENE ALARM & LOCK CO	790 ORANGE	ABILENE	79601	32025441794	00004	01/01/1990	03/30/1990
ABILENE ALARM CONTRACTORS	868 HICKORY ST	ABILENE	79601	32010803768	00003	04/01/2005	08/31/2008
ABILENE ANIMAL HOSPITAL	950 N JUDGE ELY BLVD	ABILENE	79601	32007106035	00003	07/01/2012	
ABILENE ANIMAL HOSPITAL	950 N JUDGE ELY BLVD	ABILENE	79601	32029221762	00003	07/01/1992	12/31/1999
ABILENE APPRAISAL SERVICE	924 N 11TH	ABILENE	79601	32029872408	00002	01/01/1993	12/31/1993
ABILENE APPRAISAL SERVICE	817 VISTA	ABILENE	79601	32029872408	00001	01/01/1988	12/29/1992
ABILENE AREA SQUARE & ROUND DANCE ASSN	IH 20	ABILENE	79601	17514956832	00001	07/01/1976	12/25/1985
ABILENE ARTIFICIAL LIMB CO INC	1202 HICKORY ST	ABILENE	79601	17526328947	00001	04/01/1996	06/30/1996
ABILENE ARTISANS	814 HICKORY ST	ABILENE	79601	32007219739	00001	07/22/2002	09/30/2002
ABILENE AUCTION BARN	NE INTERSTATE 20	ABILENE	79601	32028696139	00001	04/01/1981	06/30/1981
ABILENE AUTO AIR	941 CEDAR	ABILENE	79601	32025442479	00001	11/05/1990	01/01/1995
ABILENE AUTO CARE	950 N 6TH ST	ABILENE	79601	32030896198	00002	05/06/1992	05/30/1997
ABILENE AUTO CARE	122 MOHEGAN RD	ABILENE	79601	32030896198	00001	01/01/1992	05/05/1992
ABILENE AUTO ELECTRIC	1618 N TREADAWAY BLVD	ABILENE	79601	32007498002	00003	10/01/1991	12/31/2004
ABILENE AUTO ELECTRIC	2150 NO TREADAWAY	ABILENE	79601	32007498002	00001	05/01/1981	09/30/1991
ABILENE AUTO MART	1801 GRAPE ST	ABILENE	79601	15421840768	00006	10/01/2017	
ABILENE AUTO PARTS CO	881 PINE	ABILENE	79601	17523208837	00001	02/15/1990	02/21/1992
ABILENE AUTO PARTS INC	890 PINE STREET	ABILENE	79601	17511830212	00001	02/01/1965	10/12/1989
ABILENE AUTO SALES	834 PINE	ABILENE	79601	32009008734	00003	04/01/1992	09/30/1992
ABILENE AUTO SOLUTIONS	1013 PINE ST	ABILENE	79601	32010721077	00002	07/01/2001	
ABILENE AUTO WRECKING	4001 PINE ST	ABILENE	79601	32052489260	00001	01/01/2014	
ABILENE AUTO WRECKING & SALVAGE	4009 PINE	ABILENE	79601	32021853760	00003	09/01/1979	12/31/1982
ABILENE AUTO WRECKING & SALVAGE	4009 PINE	ABILENE	79601	32005565794	00003	01/10/1975	09/11/1975
ABILENE AWNING & REPAIR	917 N 13TH ST	ABILENE	79601	32026281132	00001	04/01/2001	01/31/2002
ABILENE AWNINGS	1341 WALNUT ST	ABILENE	79601	32005312940	00009	12/01/2005	09/30/2007
ABILENE BAIT HOUSE	348 AMBLER ST	ABILENE	79601	32030959905	00002	01/19/1983	03/31/1986
ABILENE BALLET THEATRE BOUTIQUE	352 CYPRESS ST	ABILENE	79601	17424340200	00001	02/07/1996	
ABILENE BEEHIVE INC	442 CEDAR ST STE A	ABILENE	79601	12046827296	00001	08/01/2006	
ABILENE BELL STA #2	1699 N TREADWAY	ABILENE	79601	17508584376	00012	10/01/1964	09/29/1967
ABILENE BLACK CHAMBER OF COMMERCE	421 CYPRESS ST STE 420	ABILENE	79601	30002616545	00005	01/01/2016	12/31/2019
ABILENE BLACK CHAMBER OF COMMERCE	400 PINE ST STE 555	ABILENE	79601	30002616545	00004	01/01/2013	12/31/2015
ABILENE BLACK CHAMBER OF COMMERCE	173 PINE ST	ABILENE	79601	30002616545	00003	01/01/1990	12/25/1999
ABILENE BLACK CHAMBER OF COMMERCE	910 NELSON	ABILENE	79601	30002616545	00002	01/01/1988	12/31/1989
ABILENE BLACK CHAMBER OF COMMERCE	334 HICKORY	ABILENE	79601	30002616545	00001	07/01/1986	12/31/1987
ABILENE BONE & JOINT CLINIC	1633 COTTONWOOD ST	ABILENE	79601	17514501620	00004	01/01/2014	12/31/2021
ABILENE BONE & JOINT CLINIC, LLP	1749 PINE ST	ABILENE	79601	17514501620	00003	01/01/2012	12/31/2014
ABILENE BONE AND JOINT CLINIC	1749 PINE ST	ABILENE	79601	17514501620	00002	10/01/1990	12/31/1998
ABILENE BONE AND JOINT CLINIC	1749 PINE ST	ABILENE	79601	17514501620	00002	01/01/2001	12/31/2004
ABILENE BOOKKEEPING CO	517 GRAPE ST	ABILENE	79601	17516752015	00001	01/01/1990	
ABILENE BOOKS COMICS & GAMES	1673 N PINE	ABILENE	79601	32021939700	00003	07/01/1989	12/31/1991
ABILENE BOOKS COMICS & GAMES	1677 N PINE	ABILENE	79601	32021939700	00002	04/01/1986	06/30/1989
ABILENE BOOKS, COMICS & GAMES	1673 PINE ST	ABILENE	79601	32022012630	00001	01/01/1992	05/17/1996
ABILENE BOOKSTORE INC.	174 CYPRESS ST	ABILENE	79601	17512132972	00002	12/01/1997	06/30/2004
ABILENE BOOT DESIGN	1648 CAMPUS COURT	ABILENE	79601	30004797988	00001	10/01/1980	12/31/1984
ABILENE BRAKE & CAR CARE	642 AMBLER AVE	ABILENE	79601	32026654726	00001	03/05/2001	09/30/2001
ABILENE BRICK CO INC	4801 PINE ST	ABILENE	79601	17509803296	00001	09/01/1961	02/29/1984
ABILENE BUILDERS SUPPLY	1182 NO 3RD	ABILENE	79601	17514275571	00001	10/01/1973	07/22/1975
ABILENE BUSINESS MAINT	2233 PINE	ABILENE	79601	17515173627	00003	07/01/1979	12/31/1979
ABILENE CAMPGROUND	I-20 E ELMDALE EXIT 292B	ABILENE	79601	32030605136	00002	12/01/1987	06/01/1990
ABILENE CAMPGROUND	EAST OF ABILENE ON I 20	ABILENE	79601	32022118981	00001	06/01/1990	12/25/1993
ABILENE CANDY COMPANY	741 N 3RD ST	ABILENE	79601	17513853550	00001	04/01/1972	12/31/1995
ABILENE CAR WASH	981 E HWY 80	ABILENE	79601	17521088553	00001	09/01/1986	10/11/1993
ABILENE CARWASH	981 E HWY 80	ABILENE	79601	32020959113	00001	07/01/1985	04/30/1988
ABILENE CHAMBER OF COMMERCE	174 CYPRESS ST STE 200	ABILENE	79601	17501012607	00010	01/01/1998	
ABILENE CHAMBER OF COMMERCE	341 HICKORY ST	ABILENE	79601	17501012607	00001	10/08/1969	12/31/1997
ABILENE CHEMICAL SUPPLY INC	2233 PINE	ABILENE	79601	17515173627	00002	12/01/1977	06/30/1979
ABILENE CHEMICAL SUPPLY INC	1042 1/2 HICKORY ST	ABILENE	79601	17515173627	00004	07/01/1979	12/31/1979
ABILENE CHEMICAL SUPPLY INC	1246 PINE STREET	ABILENE	79601	17515173627	00001	07/01/1976	11/30/1977
ABILENE CHRISTIAN UNIVERISTY PRESS AND LEAFWOOD PU	1626 CAMPUS CT	ABILENE	79601	17508519000	00048	08/01/2013	
ABILENE CHRISTIAN UNIVERSITY	1600 CAMPUS CT # 110	ABILENE	79601	13116813877	00001	12/01/1999	09/30/2001
ABILENE CHRISTIAN-UNIVERSITY PARK	2150 N JUDGE ELY BLVD	ABILENE	79601	17604355945	00002	10/01/2016	
ABILENE CIVIC CENTER	1100 N 6TH ST	ABILENE	79601	32005463438	00001	04/20/2002	04/20/2002
ABILENE CIVIC CENTER	1100 N 6TH ST	ABILENE	79601	32046158294	00013	07/01/2012	12/31/2014
ABILENE COFFEE COMPANY	421 PINE ST	ABILENE	79601	32009883300	00002	10/01/1995	06/30/2003
ABILENE COFFEE COMPANY	421 PINE ST	ABILENE	79601	15623666177	00002	07/01/2003	05/30/2006
ABILENE COMMUNICATIONS CENTER	1326 PINE ST	ABILENE	79601	32024602370	00001	12/01/1998	02/28/1999
ABILENE COMMUNICATIONS CENTER INC	1326 PINE ST	ABILENE	79601	17527978765	00001	01/01/1999	01/31/2001
ABILENE COMMUNICATIONS SALES & SERVICE INC	1326 PINE ST	ABILENE	79601	17519872109	00001	10/02/1984	12/31/1998
ABILENE COMMUNICATIONS SALES & SERVICE INC	1326 PINE ST	ABILENE	79601	17519872109	00001	07/01/2003	12/31/2007
ABILENE COMMUNICATIONS SERVICE	1326 PINE	ABILENE	79601	17514759509	00001	07/01/1975	12/31/1984
ABILENE COMPUTER SERVICE	811 N JUDGE ELY BLVD	ABILENE	79601	32006346350	00006	01/01/2003	
ABILENE COMPUTER SERVICE	271 PINE ST	ABILENE	79601	32006346350	00005	08/01/2000	12/31/2002
ABILENE CONTAINER DIVISION	234 COTTONWOOD	ABILENE	79601	13625529899	00004	01/01/1971	04/01/1978
